89,0.3333,1.0,0.5
60,1.0,1.0,1.0
86,0.3333,1.0,0.5
10,0.0323,0.1,0.0488
87,0.3333,1.0,0.5
17,0.25,1.0,0.4
88,0.3333,1.0,0.5
12,0.25,1.0,0.4
90,0.3333,1.0,0.5
48,1.0,1.0,1.0
81,0.3226,1.0,0.4878
1,0.25,1.0,0.4
82,0.3333,1.0,0.5
75,0.3333,1.0,0.5
83,0.3333,1.0,0.5
76,0.3333,1.0,0.5
84,0.3226,1.0,0.4878
91,0.6667,1.0,0.8
16,0.25,1.0,0.4
85,0.3333,1.0,0.5
72,0.3333,1.0,0.5
92,0.6667,1.0,0.8
78,0.2381,1.0,0.3846
93,0.6667,1.0,0.8
20,0.25,1.0,0.4
94,0.6667,1.0,0.8
68,0.3333,1.0,0.5
33,0.5,1.0,0.6667
52,1.0,1.0,1.0
25,0.25,1.0,0.4
62,0.3333,1.0,0.5
56,1.0,1.0,1.0
28,0.25,1.0,0.4
47,1.0,1.0,1.0
29,0.25,1.0,0.4
74,0.2381,1.0,0.3846
30,0.25,1.0,0.4
79,0.3333,1.0,0.5
31,0.5,1.0,0.6667
95,0.6667,1.0,0.8
32,0.4762,1.0,0.6452
96,0.6667,1.0,0.8
34,0.5,1.0,0.6667
97,0.6667,1.0,0.8
98,0.6667,1.0,0.8
21,0.25,1.0,0.4
59,1.0,1.0,1.0
24,0.25,1.0,0.4
46,1.0,1.0,1.0
26,0.25,1.0,0.4
53,1.0,1.0,1.0
35,0.5,1.0,0.6667
42,1.0,1.0,1.0
43,1.0,1.0,1.0
22,0.0323,0.1,0.0488
45,1.0,1.0,1.0
23,0.25,1.0,0.4
54,1.0,1.0,1.0
36,0.5,1.0,0.6667
55,1.0,1.0,1.0
27,0.25,1.0,0.4
64,0.3333,1.0,0.5
65,0.3333,1.0,0.5
37,0.5,1.0,0.6667
66,0.2381,1.0,0.3846
69,0.3333,1.0,0.5
41,1.0,1.0,1.0
44,1.0,1.0,1.0
