18,0.0455,0.0333,0.0385
8,1.0,1.0,1.0
11,0.0526,0.0333,0.0408
13,1.0,1.0,1.0
15,1.0,1.0,1.0
19,0.0625,0.0333,0.0435
2,0.087,0.0667,0.0755
3,0.027,0.0333,0.0299
5,0.0909,0.0333,0.0488
7,1.0,1.0,1.0
9,0.0526,0.0333,0.0408
10,0.0625,0.0333,0.0435
12,1.0,1.0,1.0
14,1.0,1.0,1.0
16,0.0294,0.0333,0.0312
17,1.0,1.0,1.0
20,1.0,1.0,1.0
1,1.0,1.0,1.0
6,0.0357,0.0333,0.0345
21,1.0,1.0,1.0
22,1.0,1.0,1.0
4,0.1111,0.0333,0.0513
23,1.0,1.0,1.0
92,0.7143,1.0,0.8333
91,0.7143,1.0,0.8333
94,0.7143,1.0,0.8333
95,0.7143,1.0,0.8333
93,0.7143,1.0,0.8333
97,0.1,0.3333,0.1538
96,0.375,1.0,0.5455
98,0.25,1.0,0.4
99,0.25,0.5,0.3333
100,0.0833,0.5,0.1429
24,1.0,1.0,1.0
25,0.9677,1.0,0.9836
26,0.0526,0.0333,0.0408
27,0.0909,0.0333,0.0488
28,1.0,1.0,1.0
78,0.625,1.0,0.7692
76,0.8333,1.0,0.9091
77,0.625,1.0,0.7692
79,0.25,0.2,0.2222
80,1.0,0.4,0.5714
40,0.0357,0.05,0.0417
54,0.125,0.0667,0.087
85,0.1667,0.6,0.2609
87,0.1429,0.2,0.1667
73,1.0,1.0,1.0
49,0.0526,0.05,0.0513
65,0.0526,0.0667,0.0588
75,0.2,0.2,0.2
33,0.0909,0.05,0.0645
84,1.0,1.0,1.0
71,1.0,1.0,1.0
46,0.9524,1.0,0.9756
42,0.9524,1.0,0.9756
34,0.9524,1.0,0.9756
48,0.9524,1.0,0.9756
63,1.0,1.0,1.0
52,1.0,1.0,1.0
55,1.0,1.0,1.0
57,0.8333,1.0,0.9091
83,0.1515,1.0,0.2632
29,0.0476,0.0333,0.0392
86,0.25,0.4,0.3077
89,1.0,0.6,0.75
66,1.0,1.0,1.0
