1,61,55
1,61,56
1,62,52
1,62,53
1,62,54
1,62,55
1,62,56
1,62,57
1,62,59
1,62,60
1,62,61
1,63,51
1,63,53
1,63,56
1,63,57
1,63,62
1,64,51
1,64,52
1,64,55
1,64,58
1,64,59
1,65,54
1,65,58
1,65,62
1,65,63
1,65,64
1,81,81
1,82,82
1,83,81
1,83,82
1,84,82
1,84,84
1,85,81
1,85,82
1,85,84
1,85,85
1,87,86
1,88,86
1,88,88
1,89,88
1,89,89
1,90,88
1,90,89
1,67,67
1,69,66
1,69,68
1,69,69
1,70,66
1,70,67
1,70,68
1,70,70
1,71,66
1,71,68
1,71,69
1,72,67
1,72,70
1,72,71
1,73,66
1,73,72
1,74,66
1,74,70
1,74,71
1,74,72
1,74,73
1,75,67
1,75,73
1,75,75
1,76,76
1,77,76
1,28,24
1,28,26
1,29,1
1,29,2
1,29,3
1,29,4
1,29,7
1,29,8
1,29,10
1,29,11
1,29,13
1,29,17
1,29,19
1,29,23
1,29,25
1,29,26
1,29,28
1,29,29
1,30,3
1,30,4
1,30,6
1,30,7
1,30,10
1,30,11
1,30,12
1,30,14
1,30,17
1,30,18
1,30,19
1,30,23
1,30,24
1,30,26
1,30,30
1,32,32
1,33,31
1,34,31
1,34,33
1,34,34
1,35,32
1,35,33
1,36,34
1,36,36
1,37,32
1,37,33
1,37,34
1,37,35
1,37,36
1,38,32
1,38,33
1,38,35
1,38,36
1,39,33
1,39,34
1,39,35
1,39,38
1,40,31
1,40,32
1,40,34
1,40,35
1,40,36
1,40,37
1,40,38
1,40,40
1,41,31
1,41,32
1,41,33
1,41,35
1,42,32
1,42,33
1,42,34
1,42,36
1,42,37
1,11,8
1,11,9
1,11,11
1,12,2
1,12,4
1,12,9
1,12,10
1,13,2
1,13,3
1,13,4
1,13,5
1,13,6
1,13,9
1,13,10
1,13,11
1,14,1
1,14,7
1,14,8
1,14,9
1,14,10
1,14,13
1,15,1
1,15,2
1,15,3
1,15,4
1,15,5
1,15,6
1,15,7
1,15,10
1,15,11
1,15,12
1,15,13
1,15,14
1,16,1
1,16,3
1,16,4
1,16,7
1,16,8
1,16,9
1,16,10
1,16,11
1,16,14
1,17,1
1,17,2
1,17,5
1,17,7
1,17,16
1,18,2
1,18,3
1,18,5
1,18,6
1,42,39
1,42,40
1,42,41
1,42,42
1,43,31
1,43,32
1,43,34
1,43,35
1,43,36
1,43,38
1,43,39
1,43,40
1,43,41
1,44,31
1,44,33
1,44,34
1,44,40
1,44,44
1,45,31
1,45,32
1,45,35
1,45,36
1,45,38
1,45,40
1,45,41
1,45,44
1,46,31
1,46,32
1,46,34
1,46,36
1,46,37
1,46,40
1,46,41
1,46,44
1,46,45
1,47,32
1,47,33
1,47,34
1,47,35
1,47,36
1,47,38
1,47,41
1,47,42
1,47,43
1,47,44
1,47,45
1,48,31
1,48,33
1,48,35
1,48,36
1,48,38
1,48,39
1,48,42
1,48,45
1,48,46
1,48,48
1,49,32
1,49,33
1,49,37
1,49,39
1,49,40
1,49,45
1,49,48
1,50,32
1,50,35
1,50,36
1,50,39
1,50,41
1,50,42
1,50,43
1,50,44
1,50,45
1,50,49
1,50,50
1,53,53
1,54,53
1,55,51
1,55,52
2,92,91
2,92,92
2,93,91
2,93,92
2,94,92
2,94,93
2,94,94
2,22,14
2,22,15
2,22,20
2,22,22
2,23,6
2,23,10
2,23,13
2,23,14
2,23,15
2,23,17
2,23,19
2,23,20
2,24,1
2,24,2
2,24,3
2,24,4
2,24,6
2,24,8
2,24,9
2,24,10
2,24,11
2,24,14
2,24,15
2,24,18
2,24,19
2,24,20
2,24,22
2,24,23
2,25,1
2,25,3
2,25,4
2,25,12
2,25,16
2,25,18
2,25,20
2,25,21
2,25,22
2,25,23
2,25,24
2,84,77
2,87,67
2,86,80
2,73,80
2,29,7
2,29,8
2,29,9
2,29,12
2,29,14
2,29,15
2,29,17
2,29,18
2,29,19
2,29,20
2,29,21
2,29,24
2,29,26
2,29,29
2,30,1
2,30,4
2,30,5
2,30,6
2,30,7
2,30,11
2,30,16
2,30,17
2,30,19
2,30,21
2,30,22
2,30,24
2,30,25
2,30,26
2,30,28
2,31,31
2,32,32
2,33,31
2,33,32
2,33,33
2,34,31
2,34,32
2,34,33
2,34,34
2,35,32
2,35,33
2,36,33
2,96,96
2,98,98
2,99,99
2,2,2
2,3,2
2,4,2
2,4,4
2,5,1
2,5,3
2,5,4
2,5,5
2,6,1
2,6,2
2,6,5
2,6,6
2,7,1
2,7,7
2,8,1
2,8,2
2,8,3
2,9,4
2,9,5
2,9,6
2,9,8
2,9,9
2,10,4
2,10,5
2,10,7
2,10,8
2,10,9
2,10,10
2,11,1
2,26,1
2,26,2
2,26,3
2,26,4
2,26,5
2,26,6
2,26,7
2,26,10
2,26,13
2,26,14
2,26,15
2,26,18
2,26,22
2,27,1
2,27,4
2,27,6
2,27,8
2,27,9
2,27,11
2,27,12
2,27,13
2,27,14
2,27,17
2,27,18
2,27,19
2,27,21
2,27,23
2,27,24
2,27,26
2,28,7
2,28,10
2,28,13
2,28,14
2,28,19
2,28,25
2,28,27
2,28,28
2,29,1
2,29,4
2,29,5
2,69,69
2,70,68
2,71,66
2,71,68
2,71,69
2,71,71
2,72,67
2,72,68
2,72,69
2,72,70
2,72,72
2,73,67
2,73,69
2,73,70
2,74,66
2,74,70
2,75,66
2,75,69
2,75,71
2,75,75
2,77,76
2,78,76
2,79,76
2,79,78
2,79,79
2,80,77
2,80,78
2,92,96
2,93,99
2,95,10
2,92,4
2,91,33
2,91,61
2,94,85
2,95,89
2,92,75
2,95,77
2,96,99
2,96,18
2,97,44
2,98,57
2,11,8
2,11,10
2,12,1
2,12,11
2,13,6
2,13,7
2,13,8
2,13,12
2,13,13
2,14,3
2,14,9
2,14,10
2,14,13
2,15,5
2,15,6
2,15,7
2,15,9
2,15,11
2,15,13
2,15,15
2,16,1
2,16,3
2,16,5
2,16,6
2,16,7
2,16,8
2,16,11
2,16,14
2,16,15
2,16,16
2,17,3
2,17,7
2,17,8
2,17,11
2,17,13
2,17,14
2,18,4
2,49,41
2,49,42
2,49,44
2,49,47
2,49,48
2,49,49
2,50,34
2,50,35
2,50,36
2,50,38
2,50,39
2,50,41
2,50,43
2,50,50
2,52,51
2,52,52
2,53,51
2,53,53
2,54,52
2,54,53
2,55,54
2,55,55
2,56,51
2,56,56
2,57,56
2,57,57
2,58,51
2,58,52
2,58,53
2,58,54
2,58,55
2,58,56
2,58,57
2,59,52
2,59,54
2,59,55
2,59,57
2,59,59
2,60,51
2,60,53
2,60,56
2,98,82
2,97,89
2,96,67
2,98,76
2,99,13
2,99,49
2,99,58
2,100,84
2,99,86
2,99,67
2,99,78
2,21,47
2,23,48
2,11,47
2,18,42
2,16,34
2,2,50
2,11,40
2,29,58
2,3,62
2,15,56
2,21,59
2,4,56
2,27,81
2,2,81
2,1,89
2,1,87
2,28,75
2,11,75
2,26,67
2,11,72
2,15,80
2,2,79
2,41,61
2,50,53
2,33,57
2,35,59
2,33,83
2,39,87
2,32,72
2,33,70
2,50,74
2,46,79
2,55,82
2,58,87
2,58,71
2,55,71
2,65,80
2,82,86
2,82,68
2,60,60
2,61,51
2,61,54
2,61,58
2,62,51
2,62,53
2,62,56
2,62,58
2,62,60
2,63,52
2,63,58
2,63,59
2,63,60
2,63,61
2,63,63
2,64,52
2,64,63
2,64,64
2,65,53
2,65,55
2,65,59
2,65,60
2,65,61
2,65,62
2,65,64
2,82,81
2,82,82
2,83,81
2,84,81
2,84,84
2,85,81
2,85,83
2,85,84
2,85,85
2,86,86
2,88,86
2,88,88
2,89,86
2,89,87
2,89,89
2,90,87
2,69,68
2,36,35
2,36,36
2,37,33
2,37,36
2,37,37
2,38,31
2,38,32
2,38,33
2,38,34
2,38,35
2,38,36
2,38,37
2,38,38
2,39,31
2,39,33
2,39,34
2,39,37
2,39,38
2,39,39
2,40,32
2,40,33
2,40,37
2,40,39
2,41,32
2,41,33
2,41,37
2,41,41
2,42,32
2,42,35
2,42,36
2,42,37
2,42,39
2,42,41
2,42,42
2,43,33
2,43,34
2,43,37
2,43,38
2,43,40
2,44,31
2,44,32
2,44,33
2,44,35
2,44,36
2,44,38
2,44,39
2,44,40
2,44,41
2,45,32
2,45,35
2,45,37
2,45,38
2,45,40
2,45,42
2,45,43
2,45,44
2,46,33
2,46,34
2,46,35
2,46,36
2,46,37
2,46,38
2,46,40
2,46,41
2,46,45
2,46,46
2,47,31
2,47,35
2,47,38
2,47,40
2,47,43
2,47,45
2,47,46
2,48,33
2,48,36
2,48,38
2,48,41
2,48,42
2,48,46
2,48,48
2,49,31
2,49,35
2,49,36
2,49,37
2,18,5
2,18,7
2,18,9
2,18,10
2,18,15
2,18,16
2,18,17
2,19,1
2,19,3
2,19,11
2,19,14
2,19,17
2,20,2
2,20,3
2,20,4
2,20,9
2,20,14
2,20,15
2,20,20
2,21,1
2,21,3
2,21,5
2,21,6
2,21,8
2,21,11
2,21,13
2,21,14
2,21,15
2,21,19
2,21,20
2,22,1
2,22,2
2,22,3
2,22,5
2,22,6
2,22,7
2,22,9
3,91,91
3,93,91
3,48,42
3,48,45
3,48,46
3,48,48
3,49,31
3,49,33
3,49,40
3,49,41
3,49,46
3,49,48
3,50,36
3,50,38
3,50,39
3,50,42
3,50,45
3,50,46
3,50,47
3,50,48
3,50,49
3,51,51
3,52,51
3,52,52
3,53,53
3,54,51
3,54,52
3,55,51
3,30,19
3,30,23
3,30,25
3,30,29
3,30,30
3,31,31
3,32,32
3,33,31
3,33,33
3,34,33
3,34,34
3,35,35
3,36,34
3,36,36
3,37,33
3,37,34
3,37,35
3,37,36
3,37,37
3,38,34
3,38,35
3,38,38
3,39,32
3,39,38
3,39,39
3,5,2
3,5,3
3,6,3
3,6,5
3,7,4
3,7,5
3,7,6
3,7,7
3,8,5
3,8,6
3,8,8
3,9,2
3,9,5
3,9,6
3,9,7
3,9,8
3,9,9
3,10,1
3,8,86
3,4,72
3,27,73
3,26,72
3,27,71
3,26,76
3,9,79
3,31,56
3,39,57
3,34,65
3,39,58
3,43,82
3,46,89
3,49,66
3,36,67
3,39,73
3,47,77
3,55,85
3,58,87
3,61,69
3,54,75
3,51,79
3,82,87
3,81,68
3,82,79
3,90,70
3,88,76
3,67,77
3,93,93
3,94,91
3,94,92
3,97,96
3,97,97
3,99,99
3,100,99
3,12,5
3,12,8
3,12,10
3,12,11
3,13,1
3,13,4
3,13,7
3,13,8
3,13,9
3,13,10
3,13,11
3,13,12
3,21,10
3,21,14
3,21,16
3,21,17
3,21,18
3,21,19
3,21,20
3,21,21
3,22,4
3,22,5
3,22,7
3,22,8
3,22,9
3,22,10
3,22,14
3,22,17
3,22,18
3,22,19
3,83,83
3,84,82
3,85,81
3,85,83
3,85,84
3,85,85
3,87,87
3,88,86
3,88,87
3,88,88
3,89,87
3,89,88
3,90,86
3,90,88
3,90,90
3,67,66
3,67,67
3,68,66
3,69,66
3,69,68
3,70,66
3,70,70
3,71,67
3,71,69
3,72,66
3,55,52
3,55,53
3,56,51
3,56,53
3,56,54
3,56,55
3,56,56
3,57,52
3,57,53
3,57,55
3,57,57
3,58,54
3,58,55
3,58,56
3,58,58
3,59,51
3,59,52
3,59,54
3,59,56
3,60,53
3,60,54
3,60,55
3,60,56
3,60,60
3,61,52
3,61,53
3,61,54
3,61,55
3,27,22
3,27,23
3,28,3
3,28,4
3,28,6
3,28,8
3,28,9
3,28,10
3,28,11
3,28,12
3,28,16
3,28,17
3,28,18
3,28,19
3,28,21
3,28,26
3,28,27
3,29,1
3,29,2
3,29,3
3,29,5
3,29,6
3,29,7
3,29,12
3,100,100
3,1,1
3,3,1
3,3,2
3,3,3
3,4,4
3,5,1
3,22,20
3,23,1
3,23,3
3,23,4
3,23,5
3,23,6
3,23,7
3,23,10
3,23,11
3,23,13
3,23,14
3,23,16
3,23,17
3,23,19
3,23,20
3,23,23
3,24,3
3,24,4
3,17,16
3,18,2
3,18,4
3,18,5
3,18,10
3,18,11
3,18,12
3,18,14
3,18,17
3,18,18
3,19,5
3,19,8
3,19,9
3,19,10
3,19,11
3,19,17
3,29,16
3,29,17
3,29,18
3,29,19
3,29,20
3,29,22
3,29,24
3,29,27
3,29,28
3,29,29
3,30,2
3,30,3
3,30,4
3,30,5
3,30,6
3,30,7
3,30,8
3,30,11
3,30,12
3,30,13
3,30,14
3,30,16
3,30,17
3,30,18
3,19,18
3,19,19
3,20,2
3,20,5
3,20,6
3,20,8
3,20,9
3,20,10
3,20,11
3,20,15
3,20,18
3,20,19
3,20,20
3,21,2
3,21,4
3,21,6
3,21,7
3,21,9
3,92,88
3,95,67
3,95,78
3,98,99
3,98,14
3,97,43
3,96,59
3,96,85
3,96,89
3,96,73
3,98,76
3,99,27
3,99,39
3,100,64
3,99,83
3,100,89
3,100,73
3,99,77
3,9,42
3,9,49
3,26,31
3,13,39
3,20,35
3,11,43
3,21,34
3,30,52
3,19,53
3,2,65
3,10,60
3,15,62
3,18,81
3,26,83
3,2,88
3,72,67
3,73,70
3,73,73
3,74,67
3,74,71
3,74,73
3,74,74
3,75,66
3,75,70
3,75,71
3,75,73
3,75,75
3,78,76
3,78,77
3,78,78
3,79,76
3,79,79
3,80,76
3,80,77
3,80,79
3,80,80
3,95,98
3,95,99
3,94,7
3,95,13
3,93,46
3,92,56
3,94,81
3,13,13
3,14,1
3,14,2
3,14,8
3,14,10
3,14,14
3,15,1
3,15,2
3,15,3
3,15,8
3,15,9
3,15,11
3,15,13
3,40,31
3,40,36
3,40,39
3,40,40
3,41,31
3,41,33
3,41,34
3,41,36
3,41,39
3,41,40
3,41,41
3,42,33
3,42,35
3,42,40
3,42,42
3,43,31
3,43,33
3,43,34
3,43,36
3,43,39
3,43,42
3,44,32
3,44,33
3,44,35
3,44,37
3,44,39
3,44,40
3,61,56
3,61,57
3,61,60
3,61,61
3,62,53
3,62,54
3,62,56
3,62,57
3,62,58
3,62,59
3,62,62
3,63,52
3,63,53
3,63,54
3,63,56
3,63,58
3,63,60
3,63,61
3,64,56
3,64,57
3,64,63
3,65,51
3,65,52
3,65,59
3,65,62
3,65,63
3,65,64
3,65,65
3,83,81
3,15,15
3,16,3
3,16,4
3,16,5
3,16,7
3,16,8
3,16,11
3,16,13
3,16,16
3,17,1
3,17,3
3,17,5
3,17,6
3,17,8
3,24,5
3,24,7
3,24,9
3,24,11
3,24,16
3,24,18
3,24,20
3,24,21
3,24,22
3,24,24
3,25,5
3,25,6
3,25,12
3,25,14
3,25,18
3,25,21
3,25,22
3,25,25
3,26,1
3,26,2
3,26,4
3,26,5
3,26,6
3,26,7
3,26,9
3,26,10
3,26,11
3,26,12
3,26,14
3,26,18
3,26,22
3,27,1
3,27,3
3,27,5
3,27,6
3,27,7
3,27,8
3,27,10
3,27,11
3,27,12
3,27,14
3,27,17
3,27,21
3,44,43
3,44,44
3,45,31
3,45,32
3,45,33
3,45,34
3,45,36
3,45,37
3,45,44
3,46,35
3,46,36
3,46,39
3,46,42
3,46,43
3,46,45
3,46,46
3,47,33
3,47,35
3,47,40
3,47,42
3,47,44
3,47,47
3,48,32
3,48,33
3,48,36
3,48,39
3,48,40
3,48,41
3,10,4
3,10,5
3,10,6
3,10,7
3,10,8
3,11,5
3,11,6
3,11,7
3,11,8
3,11,10
3,11,11
3,12,4
