92,1.0,0.8,0.8889
91,1.0,0.8,0.8889
93,1.0,0.8,0.8889
94,1.0,0.8,0.8889
22,1.0,1.0,1.0
14,1.0,1.0,1.0
15,0.0238,0.0333,0.0278
20,1.0,1.0,1.0
23,0.0455,0.0333,0.0385
6,1.0,1.0,1.0
10,0.0833,0.0333,0.0476
13,1.0,1.0,1.0
17,1.0,1.0,1.0
19,1.0,1.0,1.0
24,1.0,1.0,1.0
1,1.0,1.0,1.0
2,0.1111,0.0333,0.0513
3,0.0625,0.0333,0.0435
4,0.069,0.0667,0.0678
8,1.0,1.0,1.0
9,1.0,1.0,1.0
11,1.0,1.0,1.0
18,0.0588,0.0333,0.0426
25,1.0,1.0,1.0
12,1.0,1.0,1.0
16,0.0455,0.0333,0.0385
21,0.0625,0.0333,0.0435
84,0.5,0.2,0.2857
77,0.8333,1.0,0.9091
87,0.1667,0.4,0.2353
67,1.0,1.0,1.0
86,1.0,0.4,0.5714
80,0.7143,1.0,0.8333
73,1.0,1.0,1.0
29,1.0,1.0,1.0
7,0.0682,0.1,0.0811
26,0.0909,0.0333,0.0488
30,1.0,1.0,1.0
5,1.0,1.0,1.0
28,0.0909,0.0333,0.0488
31,0.9524,1.0,0.9756
32,0.0909,0.05,0.0645
33,0.027,0.05,0.0351
34,0.9524,1.0,0.9756
35,0.0625,0.05,0.0556
36,0.9524,1.0,0.9756
96,0.125,0.6667,0.2105
98,0.25,0.3333,0.2857
99,0.0909,0.5,0.1538
27,1.0,1.0,1.0
69,1.0,1.0,1.0
70,1.0,1.0,1.0
68,1.0,1.0,1.0
71,1.0,1.0,1.0
66,1.0,1.0,1.0
72,1.0,1.0,1.0
74,1.0,1.0,1.0
75,1.0,1.0,1.0
76,0.8333,1.0,0.9091
78,0.8333,1.0,0.9091
79,1.0,0.6,0.75
95,0.1667,0.2,0.1818
61,0.2,0.0667,0.1
85,0.8,0.8,0.8
89,0.3,0.6,0.4
97,0.1,0.3333,0.1538
44,0.0714,0.05,0.0588
57,0.125,0.0667,0.087
49,0.9524,1.0,0.9756
41,0.0588,0.05,0.0541
42,0.9524,1.0,0.9756
47,0.9524,1.0,0.9756
48,0.9524,1.0,0.9756
50,0.0909,0.05,0.0645
38,0.9524,1.0,0.9756
39,0.0769,0.05,0.0606
43,0.9524,1.0,0.9756
52,1.0,1.0,1.0
51,1.0,1.0,1.0
53,1.0,1.0,1.0
54,1.0,1.0,1.0
55,1.0,1.0,1.0
56,0.2,0.1333,0.16
58,1.0,1.0,1.0
59,1.0,1.0,1.0
60,1.0,1.0,1.0
82,0.0833,0.2,0.1176
100,0.125,0.5,0.2
40,0.9524,1.0,0.9756
62,1.0,1.0,1.0
81,0.8,0.8,0.8
83,0.8,0.8,0.8
46,0.0833,0.05,0.0625
65,0.2,0.1333,0.16
63,1.0,0.2,0.3333
64,1.0,1.0,1.0
88,1.0,0.2,0.3333
90,0.1667,0.4,0.2353
37,0.9524,1.0,0.9756
45,0.9524,1.0,0.9756
92,1.0,0.8,0.8889
91,1.0,0.8,0.8889
93,1.0,0.8,0.8889
94,1.0,0.8,0.8889
22,1.0,1.0,1.0
14,1.0,1.0,1.0
15,0.0238,0.0333,0.0278
20,1.0,1.0,1.0
23,0.0455,0.0333,0.0385
6,1.0,1.0,1.0
10,0.0833,0.0333,0.0476
13,1.0,1.0,1.0
17,1.0,1.0,1.0
19,1.0,1.0,1.0
24,1.0,1.0,1.0
1,1.0,1.0,1.0
2,0.1111,0.0333,0.0513
3,0.0625,0.0333,0.0435
4,0.069,0.0667,0.0678
8,1.0,1.0,1.0
9,1.0,1.0,1.0
11,1.0,1.0,1.0
18,0.0588,0.0333,0.0426
25,1.0,1.0,1.0
12,1.0,1.0,1.0
16,0.0455,0.0333,0.0385
21,0.0625,0.0333,0.0435
84,0.5,0.2,0.2857
77,0.8333,1.0,0.9091
87,0.1667,0.4,0.2353
67,1.0,1.0,1.0
86,1.0,0.4,0.5714
80,0.7143,1.0,0.8333
73,1.0,1.0,1.0
29,1.0,1.0,1.0
7,0.0682,0.1,0.0811
26,0.0909,0.0333,0.0488
30,1.0,1.0,1.0
5,1.0,1.0,1.0
28,0.0909,0.0333,0.0488
31,0.9524,1.0,0.9756
32,0.0909,0.05,0.0645
33,0.027,0.05,0.0351
34,0.9524,1.0,0.9756
35,0.0625,0.05,0.0556
36,0.9524,1.0,0.9756
96,0.125,0.6667,0.2105
98,0.25,0.3333,0.2857
99,0.0909,0.5,0.1538
27,1.0,1.0,1.0
69,1.0,1.0,1.0
70,1.0,1.0,1.0
68,1.0,1.0,1.0
71,1.0,1.0,1.0
66,1.0,1.0,1.0
72,1.0,1.0,1.0
74,1.0,1.0,1.0
75,1.0,1.0,1.0
76,0.8333,1.0,0.9091
78,0.8333,1.0,0.9091
79,1.0,0.6,0.75
95,0.1667,0.2,0.1818
61,0.2,0.0667,0.1
85,0.8,0.8,0.8
89,0.3,0.6,0.4
97,0.1,0.3333,0.1538
44,0.0714,0.05,0.0588
57,0.125,0.0667,0.087
49,0.9524,1.0,0.9756
41,0.0588,0.05,0.0541
42,0.9524,1.0,0.9756
47,0.9524,1.0,0.9756
48,0.9524,1.0,0.9756
50,0.0909,0.05,0.0645
38,0.9524,1.0,0.9756
39,0.0769,0.05,0.0606
43,0.9524,1.0,0.9756
52,1.0,1.0,1.0
51,1.0,1.0,1.0
53,1.0,1.0,1.0
54,1.0,1.0,1.0
55,1.0,1.0,1.0
56,0.2,0.1333,0.16
58,1.0,1.0,1.0
59,1.0,1.0,1.0
60,1.0,1.0,1.0
82,0.0833,0.2,0.1176
100,0.125,0.5,0.2
40,0.9524,1.0,0.9756
62,1.0,1.0,1.0
81,0.8,0.8,0.8
83,0.8,0.8,0.8
46,0.0833,0.05,0.0625
65,0.2,0.1333,0.16
63,1.0,0.2,0.3333
64,1.0,1.0,1.0
88,1.0,0.2,0.3333
90,0.1667,0.4,0.2353
37,0.9524,1.0,0.9756
45,0.9524,1.0,0.9756
92,1.0,0.8,0.8889
91,1.0,0.8,0.8889
93,1.0,0.8,0.8889
94,1.0,0.8,0.8889
22,1.0,1.0,1.0
14,1.0,1.0,1.0
15,0.0238,0.0333,0.0278
20,1.0,1.0,1.0
23,0.0455,0.0333,0.0385
6,1.0,1.0,1.0
10,0.0833,0.0333,0.0476
13,1.0,1.0,1.0
17,1.0,1.0,1.0
19,1.0,1.0,1.0
24,1.0,1.0,1.0
1,1.0,1.0,1.0
2,0.1111,0.0333,0.0513
3,0.0625,0.0333,0.0435
4,0.069,0.0667,0.0678
8,1.0,1.0,1.0
9,1.0,1.0,1.0
11,1.0,1.0,1.0
18,0.0588,0.0333,0.0426
25,1.0,1.0,1.0
12,1.0,1.0,1.0
16,0.0455,0.0333,0.0385
21,0.0625,0.0333,0.0435
84,0.5,0.2,0.2857
77,0.8333,1.0,0.9091
87,0.1667,0.4,0.2353
67,1.0,1.0,1.0
86,1.0,0.4,0.5714
80,0.7143,1.0,0.8333
73,1.0,1.0,1.0
29,1.0,1.0,1.0
7,0.0682,0.1,0.0811
26,0.0909,0.0333,0.0488
30,1.0,1.0,1.0
5,1.0,1.0,1.0
28,0.0909,0.0333,0.0488
31,0.9524,1.0,0.9756
32,0.0909,0.05,0.0645
33,0.027,0.05,0.0351
34,0.9524,1.0,0.9756
35,0.0625,0.05,0.0556
36,0.9524,1.0,0.9756
96,0.125,0.6667,0.2105
98,0.25,0.3333,0.2857
99,0.0909,0.5,0.1538
27,1.0,1.0,1.0
69,1.0,1.0,1.0
70,1.0,1.0,1.0
68,1.0,1.0,1.0
71,1.0,1.0,1.0
66,1.0,1.0,1.0
72,1.0,1.0,1.0
74,1.0,1.0,1.0
75,1.0,1.0,1.0
76,0.8333,1.0,0.9091
78,0.8333,1.0,0.9091
79,1.0,0.6,0.75
95,0.1667,0.2,0.1818
61,0.2,0.0667,0.1
85,0.8,0.8,0.8
89,0.3,0.6,0.4
97,0.1,0.3333,0.1538
44,0.0714,0.05,0.0588
57,0.125,0.0667,0.087
49,0.9524,1.0,0.9756
41,0.0588,0.05,0.0541
42,0.9524,1.0,0.9756
47,0.9524,1.0,0.9756
48,0.9524,1.0,0.9756
50,0.0909,0.05,0.0645
38,0.9524,1.0,0.9756
39,0.0769,0.05,0.0606
43,0.9524,1.0,0.9756
52,1.0,1.0,1.0
51,1.0,1.0,1.0
53,1.0,1.0,1.0
54,1.0,1.0,1.0
55,1.0,1.0,1.0
56,0.2,0.1333,0.16
58,1.0,1.0,1.0
59,1.0,1.0,1.0
60,1.0,1.0,1.0
82,0.0833,0.2,0.1176
100,0.125,0.5,0.2
40,0.9524,1.0,0.9756
62,1.0,1.0,1.0
81,0.8,0.8,0.8
83,0.8,0.8,0.8
46,0.0833,0.05,0.0625
65,0.2,0.1333,0.16
63,1.0,0.2,0.3333
64,1.0,1.0,1.0
88,1.0,0.2,0.3333
90,0.1667,0.4,0.2353
37,0.9524,1.0,0.9756
45,0.9524,1.0,0.9756
